Country,State,District,Category,Sub_Category,Year,Total_Crimes
Malaysia,Johor,Kulaijaya,property,theft_vehicle_motorcycle,1/1/2021,61
Malaysia,Johor,Kulaijaya,property,theft_vehicle_motorcycle,1/1/2022,71
Malaysia,Johor,Kulaijaya,property,theft_vehicle_motorcycle,1/1/2023,58
Malaysia,Johor,Ledang,assault,all,1/1/2021,14
Malaysia,Johor,Ledang,assault,all,1/1/2022,23
Malaysia,Johor,Ledang,assault,all,1/1/2023,24
Malaysia,Johor,Ledang,assault,causing_injury,1/1/2021,4
Malaysia,Johor,Ledang,assault,causing_injury,1/1/2022,11
Malaysia,Johor,Ledang,assault,causing_injury,1/1/2023,3
Malaysia,Johor,Ledang,assault,murder,1/1/2021,1
Malaysia,Johor,Ledang,assault,murder,1/1/2022,0
Malaysia,Johor,Ledang,assault,murder,1/1/2023,2
Malaysia,Johor,Ledang,assault,rape,1/1/2021,1
Malaysia,Johor,Ledang,assault,rape,1/1/2022,5
Malaysia,Johor,Ledang,assault,rape,1/1/2023,5
Malaysia,Johor,Ledang,assault,robbery_gang_armed,1/1/2021,0
Malaysia,Johor,Ledang,assault,robbery_gang_armed,1/1/2022,0
Malaysia,Johor,Ledang,assault,robbery_gang_armed,1/1/2023,0
Malaysia,Johor,Ledang,assault,robbery_gang_unarmed,1/1/2021,1
Malaysia,Johor,Ledang,assault,robbery_gang_unarmed,1/1/2022,6
Malaysia,Johor,Ledang,assault,robbery_gang_unarmed,1/1/2023,8
Malaysia,Johor,Ledang,assault,robbery_solo_armed,1/1/2021,0
Malaysia,Johor,Ledang,assault,robbery_solo_armed,1/1/2022,0
Malaysia,Johor,Ledang,assault,robbery_solo_armed,1/1/2023,0
Malaysia,Johor,Ledang,assault,robbery_solo_unarmed,1/1/2021,7
Malaysia,Johor,Ledang,assault,robbery_solo_unarmed,1/1/2022,1
Malaysia,Johor,Ledang,assault,robbery_solo_unarmed,1/1/2023,6
Malaysia,Johor,Ledang,property,all,1/1/2021,71
Malaysia,Johor,Ledang,property,all,1/1/2022,78
Malaysia,Johor,Ledang,property,all,1/1/2023,99
Malaysia,Johor,Ledang,property,break_in,1/1/2021,14
Malaysia,Johor,Ledang,property,break_in,1/1/2022,27
Malaysia,Johor,Ledang,property,break_in,1/1/2023,44
Malaysia,Johor,Ledang,property,theft_other,1/1/2021,12
Malaysia,Johor,Ledang,property,theft_other,1/1/2022,16
Malaysia,Johor,Ledang,property,theft_other,1/1/2023,28
Malaysia,Johor,Ledang,property,theft_vehicle_lorry,1/1/2021,1
Malaysia,Johor,Ledang,property,theft_vehicle_lorry,1/1/2022,2
Malaysia,Johor,Ledang,property,theft_vehicle_lorry,1/1/2023,0
Malaysia,Johor,Ledang,property,theft_vehicle_motorcar,1/1/2021,1
Malaysia,Johor,Ledang,property,theft_vehicle_motorcar,1/1/2022,2
Malaysia,Johor,Ledang,property,theft_vehicle_motorcar,1/1/2023,3
Malaysia,Johor,Ledang,property,theft_vehicle_motorcycle,1/1/2021,43
Malaysia,Johor,Ledang,property,theft_vehicle_motorcycle,1/1/2022,31
Malaysia,Johor,Ledang,property,theft_vehicle_motorcycle,1/1/2023,24
Malaysia,Johor,Mersing,assault,all,1/1/2021,21
Malaysia,Johor,Mersing,assault,all,1/1/2022,17
Malaysia,Johor,Mersing,assault,all,1/1/2023,24
Malaysia,Johor,Mersing,assault,causing_injury,1/1/2021,8
Malaysia,Johor,Mersing,assault,causing_injury,1/1/2022,8
Malaysia,Johor,Mersing,assault,causing_injury,1/1/2023,10
Malaysia,Johor,Mersing,assault,murder,1/1/2021,1
Malaysia,Johor,Mersing,assault,murder,1/1/2022,2
Malaysia,Johor,Mersing,assault,murder,1/1/2023,0
Malaysia,Johor,Mersing,assault,rape,1/1/2021,6
Malaysia,Johor,Mersing,assault,rape,1/1/2022,4
Malaysia,Johor,Mersing,assault,rape,1/1/2023,12
Malaysia,Johor,Mersing,assault,robbery_gang_armed,1/1/2021,0
Malaysia,Johor,Mersing,assault,robbery_gang_armed,1/1/2022,0
Malaysia,Johor,Mersing,assault,robbery_gang_armed,1/1/2023,0
Malaysia,Johor,Mersing,assault,robbery_gang_unarmed,1/1/2021,4
Malaysia,Johor,Mersing,assault,robbery_gang_unarmed,1/1/2022,2
Malaysia,Johor,Mersing,assault,robbery_gang_unarmed,1/1/2023,1
Malaysia,Johor,Mersing,assault,robbery_solo_armed,1/1/2021,0
Malaysia,Johor,Mersing,assault,robbery_solo_armed,1/1/2022,0
Malaysia,Johor,Mersing,assault,robbery_solo_armed,1/1/2023,0
Malaysia,Johor,Mersing,assault,robbery_solo_unarmed,1/1/2021,2
Malaysia,Johor,Mersing,assault,robbery_solo_unarmed,1/1/2022,1
Malaysia,Johor,Mersing,assault,robbery_solo_unarmed,1/1/2023,1
Malaysia,Johor,Mersing,property,all,1/1/2021,73
Malaysia,Johor,Mersing,property,all,1/1/2022,68
Malaysia,Johor,Mersing,property,all,1/1/2023,63
Malaysia,Johor,Mersing,property,break_in,1/1/2021,28
Malaysia,Johor,Mersing,property,break_in,1/1/2022,18
Malaysia,Johor,Mersing,property,break_in,1/1/2023,19
Malaysia,Johor,Mersing,property,theft_other,1/1/2021,17
Malaysia,Johor,Mersing,property,theft_other,1/1/2022,23
Malaysia,Johor,Mersing,property,theft_other,1/1/2023,20
Malaysia,Johor,Mersing,property,theft_vehicle_lorry,1/1/2021,0
Malaysia,Johor,Mersing,property,theft_vehicle_lorry,1/1/2022,1
Malaysia,Johor,Mersing,property,theft_vehicle_lorry,1/1/2023,0
Malaysia,Johor,Mersing,property,theft_vehicle_motorcar,1/1/2021,1
Malaysia,Johor,Mersing,property,theft_vehicle_motorcar,1/1/2022,4
Malaysia,Johor,Mersing,property,theft_vehicle_motorcar,1/1/2023,2
Malaysia,Johor,Mersing,property,theft_vehicle_motorcycle,1/1/2021,27
Malaysia,Johor,Mersing,property,theft_vehicle_motorcycle,1/1/2022,22
Malaysia,Johor,Mersing,property,theft_vehicle_motorcycle,1/1/2023,22
Malaysia,Johor,Muar,assault,all,1/1/2021,42
Malaysia,Johor,Muar,assault,all,1/1/2022,51
Malaysia,Johor,Muar,assault,all,1/1/2023,96
Malaysia,Johor,Muar,assault,causing_injury,1/1/2021,29
Malaysia,Johor,Muar,assault,causing_injury,1/1/2022,20
Malaysia,Johor,Muar,assault,causing_injury,1/1/2023,26
Malaysia,Johor,Muar,assault,murder,1/1/2021,0
Malaysia,Johor,Muar,assault,murder,1/1/2022,2
Malaysia,Johor,Muar,assault,murder,1/1/2023,2
Malaysia,Johor,Muar,assault,rape,1/1/2021,10
Malaysia,Johor,Muar,assault,rape,1/1/2022,10
Malaysia,Johor,Muar,assault,rape,1/1/2023,24
Malaysia,Johor,Muar,assault,robbery_gang_armed,1/1/2021,0
Malaysia,Johor,Muar,assault,robbery_gang_armed,1/1/2022,0
Malaysia,Johor,Muar,assault,robbery_gang_armed,1/1/2023,0
Malaysia,Johor,Muar,assault,robbery_gang_unarmed,1/1/2021,3
Malaysia,Johor,Muar,assault,robbery_gang_unarmed,1/1/2022,8
Malaysia,Johor,Muar,assault,robbery_gang_unarmed,1/1/2023,29
Malaysia,Johor,Muar,assault,robbery_solo_armed,1/1/2021,0
Malaysia,Johor,Muar,assault,robbery_solo_armed,1/1/2022,0
Malaysia,Johor,Muar,assault,robbery_solo_armed,1/1/2023,0
Malaysia,Johor,Muar,assault,robbery_solo_unarmed,1/1/2021,0
Malaysia,Johor,Muar,assault,robbery_solo_unarmed,1/1/2022,11
Malaysia,Johor,Muar,assault,robbery_solo_unarmed,1/1/2023,15
Malaysia,Johor,Muar,property,all,1/1/2021,171
Malaysia,Johor,Muar,property,all,1/1/2022,171
Malaysia,Johor,Muar,property,all,1/1/2023,236
Malaysia,Johor,Muar,property,break_in,1/1/2021,45
Malaysia,Johor,Muar,property,break_in,1/1/2022,47
Malaysia,Johor,Muar,property,break_in,1/1/2023,101
Malaysia,Johor,Muar,property,theft_other,1/1/2021,50
Malaysia,Johor,Muar,property,theft_other,1/1/2022,64
Malaysia,Johor,Muar,property,theft_other,1/1/2023,81
Malaysia,Johor,Muar,property,theft_vehicle_lorry,1/1/2021,2
Malaysia,Johor,Muar,property,theft_vehicle_lorry,1/1/2022,1
Malaysia,Johor,Muar,property,theft_vehicle_lorry,1/1/2023,2
Malaysia,Johor,Muar,property,theft_vehicle_motorcar,1/1/2021,8
Malaysia,Johor,Muar,property,theft_vehicle_motorcar,1/1/2022,12
Malaysia,Johor,Muar,property,theft_vehicle_motorcar,1/1/2023,7
Malaysia,Johor,Muar,property,theft_vehicle_motorcycle,1/1/2021,66
Malaysia,Johor,Muar,property,theft_vehicle_motorcycle,1/1/2022,47
Malaysia,Johor,Muar,property,theft_vehicle_motorcycle,1/1/2023,45
Malaysia,Johor,Nusajaya,assault,all,1/1/2021,0
Malaysia,Johor,Nusajaya,assault,all,1/1/2022,0
Malaysia,Johor,Nusajaya,assault,all,1/1/2023,0
Malaysia,Johor,Nusajaya,assault,causing_injury,1/1/2021,0
Malaysia,Johor,Nusajaya,assault,causing_injury,1/1/2022,0
Malaysia,Johor,Nusajaya,assault,causing_injury,1/1/2023,0
Malaysia,Johor,Nusajaya,assault,murder,1/1/2021,0
Malaysia,Johor,Nusajaya,assault,murder,1/1/2022,0
Malaysia,Johor,Nusajaya,assault,murder,1/1/2023,0
Malaysia,Johor,Nusajaya,assault,rape,1/1/2021,0
Malaysia,Johor,Nusajaya,assault,rape,1/1/2022,0
Malaysia,Johor,Nusajaya,assault,rape,1/1/2023,0
Malaysia,Johor,Nusajaya,assault,robbery_gang_armed,1/1/2021,0
Malaysia,Johor,Nusajaya,assault,robbery_gang_armed,1/1/2022,0
Malaysia,Johor,Nusajaya,assault,robbery_gang_armed,1/1/2023,0
Malaysia,Johor,Nusajaya,assault,robbery_gang_unarmed,1/1/2021,0
Malaysia,Johor,Nusajaya,assault,robbery_gang_unarmed,1/1/2022,0
Malaysia,Johor,Nusajaya,assault,robbery_gang_unarmed,1/1/2023,0
Malaysia,Johor,Nusajaya,assault,robbery_solo_armed,1/1/2021,0
Malaysia,Johor,Nusajaya,assault,robbery_solo_armed,1/1/2022,0
Malaysia,Johor,Nusajaya,assault,robbery_solo_armed,1/1/2023,0
Malaysia,Johor,Nusajaya,assault,robbery_solo_unarmed,1/1/2021,0
Malaysia,Johor,Nusajaya,assault,robbery_solo_unarmed,1/1/2022,0
Malaysia,Johor,Nusajaya,assault,robbery_solo_unarmed,1/1/2023,0
Malaysia,Johor,Nusajaya,property,all,1/1/2021,1
Malaysia,Johor,Nusajaya,property,all,1/1/2022,0
Malaysia,Johor,Nusajaya,property,all,1/1/2023,0
Malaysia,Johor,Nusajaya,property,break_in,1/1/2021,1
Malaysia,Johor,Nusajaya,property,break_in,1/1/2022,0
Malaysia,Johor,Nusajaya,property,break_in,1/1/2023,0
Malaysia,Johor,Nusajaya,property,theft_other,1/1/2021,0
Malaysia,Johor,Nusajaya,property,theft_other,1/1/2022,0
Malaysia,Johor,Nusajaya,property,theft_other,1/1/2023,0
Malaysia,Johor,Nusajaya,property,theft_vehicle_lorry,1/1/2021,0
Malaysia,Johor,Nusajaya,property,theft_vehicle_lorry,1/1/2022,0
Malaysia,Johor,Nusajaya,property,theft_vehicle_lorry,1/1/2023,0
Malaysia,Johor,Nusajaya,property,theft_vehicle_motorcar,1/1/2021,0
Malaysia,Johor,Nusajaya,property,theft_vehicle_motorcar,1/1/2022,0
Malaysia,Johor,Nusajaya,property,theft_vehicle_motorcar,1/1/2023,0
Malaysia,Johor,Nusajaya,property,theft_vehicle_motorcycle,1/1/2021,0
Malaysia,Johor,Nusajaya,property,theft_vehicle_motorcycle,1/1/2022,0
Malaysia,Johor,Nusajaya,property,theft_vehicle_motorcycle,1/1/2023,0
Malaysia,Johor,Pontian,assault,all,1/1/2021,29
Malaysia,Johor,Pontian,assault,all,1/1/2022,18
Malaysia,Johor,Pontian,assault,all,1/1/2023,49
Malaysia,Johor,Pontian,assault,causing_injury,1/1/2021,14
Malaysia,Johor,Pontian,assault,causing_injury,1/1/2022,6
Malaysia,Johor,Pontian,assault,causing_injury,1/1/2023,24
Malaysia,Johor,Pontian,assault,murder,1/1/2021,0
Malaysia,Johor,Pontian,assault,murder,1/1/2022,0
Malaysia,Johor,Pontian,assault,murder,1/1/2023,0
Malaysia,Johor,Pontian,assault,rape,1/1/2021,7
Malaysia,Johor,Pontian,assault,rape,1/1/2022,6
Malaysia,Johor,Pontian,assault,rape,1/1/2023,9
Malaysia,Johor,Pontian,assault,robbery_gang_armed,1/1/2021,0
Malaysia,Johor,Pontian,assault,robbery_gang_armed,1/1/2022,0
Malaysia,Johor,Pontian,assault,robbery_gang_armed,1/1/2023,0
Malaysia,Johor,Pontian,assault,robbery_gang_unarmed,1/1/2021,6
Malaysia,Johor,Pontian,assault,robbery_gang_unarmed,1/1/2022,6
Malaysia,Johor,Pontian,assault,robbery_gang_unarmed,1/1/2023,11
Malaysia,Johor,Pontian,assault,robbery_solo_armed,1/1/2021,0
Malaysia,Johor,Pontian,assault,robbery_solo_armed,1/1/2022,0
Malaysia,Johor,Pontian,assault,robbery_solo_armed,1/1/2023,0
Malaysia,Johor,Pontian,assault,robbery_solo_unarmed,1/1/2021,2
Malaysia,Johor,Pontian,assault,robbery_solo_unarmed,1/1/2022,0
Malaysia,Johor,Pontian,assault,robbery_solo_unarmed,1/1/2023,5
Malaysia,Johor,Pontian,property,all,1/1/2021,86
Malaysia,Johor,Pontian,property,all,1/1/2022,105
Malaysia,Johor,Pontian,property,all,1/1/2023,181
Malaysia,Johor,Pontian,property,break_in,1/1/2021,20
Malaysia,Johor,Pontian,property,break_in,1/1/2022,29
Malaysia,Johor,Pontian,property,break_in,1/1/2023,61
Malaysia,Johor,Pontian,property,theft_other,1/1/2021,25
Malaysia,Johor,Pontian,property,theft_other,1/1/2022,22
Malaysia,Johor,Pontian,property,theft_other,1/1/2023,74
Malaysia,Johor,Pontian,property,theft_vehicle_lorry,1/1/2021,0
Malaysia,Johor,Pontian,property,theft_vehicle_lorry,1/1/2022,2
Malaysia,Johor,Pontian,property,theft_vehicle_lorry,1/1/2023,1
Malaysia,Johor,Pontian,property,theft_vehicle_motorcar,1/1/2021,7
Malaysia,Johor,Pontian,property,theft_vehicle_motorcar,1/1/2022,16
Malaysia,Johor,Pontian,property,theft_vehicle_motorcar,1/1/2023,9
Malaysia,Johor,Pontian,property,theft_vehicle_motorcycle,1/1/2021,34
Malaysia,Johor,Pontian,property,theft_vehicle_motorcycle,1/1/2022,36
Malaysia,Johor,Pontian,property,theft_vehicle_motorcycle,1/1/2023,36
Malaysia,Johor,Segamat,assault,all,1/1/2021,33
Malaysia,Johor,Segamat,assault,all,1/1/2022,52
Malaysia,Johor,Segamat,assault,all,1/1/2023,44
Malaysia,Johor,Segamat,assault,causing_injury,1/1/2021,20
Malaysia,Johor,Segamat,assault,causing_injury,1/1/2022,27
Malaysia,Johor,Segamat,assault,causing_injury,1/1/2023,13
Malaysia,Johor,Segamat,assault,murder,1/1/2021,2
Malaysia,Johor,Segamat,assault,murder,1/1/2022,2
Malaysia,Johor,Segamat,assault,murder,1/1/2023,0
Malaysia,Johor,Segamat,assault,rape,1/1/2021,6
Malaysia,Johor,Segamat,assault,rape,1/1/2022,9
Malaysia,Johor,Segamat,assault,rape,1/1/2023,7
Malaysia,Johor,Segamat,assault,robbery_gang_armed,1/1/2021,0
Malaysia,Johor,Segamat,assault,robbery_gang_armed,1/1/2022,0
Malaysia,Johor,Segamat,assault,robbery_gang_armed,1/1/2023,0
Malaysia,Johor,Segamat,assault,robbery_gang_unarmed,1/1/2021,1
Malaysia,Johor,Segamat,assault,robbery_gang_unarmed,1/1/2022,3
Malaysia,Johor,Segamat,assault,robbery_gang_unarmed,1/1/2023,9
Malaysia,Johor,Segamat,assault,robbery_solo_armed,1/1/2021,0
Malaysia,Johor,Segamat,assault,robbery_solo_armed,1/1/2022,0
Malaysia,Johor,Segamat,assault,robbery_solo_armed,1/1/2023,0
Malaysia,Johor,Segamat,assault,robbery_solo_unarmed,1/1/2021,4
Malaysia,Johor,Segamat,assault,robbery_solo_unarmed,1/1/2022,11
Malaysia,Johor,Segamat,assault,robbery_solo_unarmed,1/1/2023,15
Malaysia,Johor,Segamat,property,all,1/1/2021,165
Malaysia,Johor,Segamat,property,all,1/1/2022,124
Malaysia,Johor,Segamat,property,all,1/1/2023,138
Malaysia,Johor,Segamat,property,break_in,1/1/2021,42
Malaysia,Johor,Segamat,property,break_in,1/1/2022,22
Malaysia,Johor,Segamat,property,break_in,1/1/2023,46
Malaysia,Johor,Segamat,property,theft_other,1/1/2021,68
Malaysia,Johor,Segamat,property,theft_other,1/1/2022,54
Malaysia,Johor,Segamat,property,theft_other,1/1/2023,52
Malaysia,Johor,Segamat,property,theft_vehicle_lorry,1/1/2021,4
Malaysia,Johor,Segamat,property,theft_vehicle_lorry,1/1/2022,3
Malaysia,Johor,Segamat,property,theft_vehicle_lorry,1/1/2023,4
Malaysia,Johor,Segamat,property,theft_vehicle_motorcar,1/1/2021,11
Malaysia,Johor,Segamat,property,theft_vehicle_motorcar,1/1/2022,7
Malaysia,Johor,Segamat,property,theft_vehicle_motorcar,1/1/2023,12
Malaysia,Johor,Segamat,property,theft_vehicle_motorcycle,1/1/2021,40
Malaysia,Johor,Segamat,property,theft_vehicle_motorcycle,1/1/2022,38
Malaysia,Johor,Segamat,property,theft_vehicle_motorcycle,1/1/2023,24
Malaysia,Johor,Seri Alam,assault,all,1/1/2021,163
Malaysia,Johor,Seri Alam,assault,all,1/1/2022,134
Malaysia,Johor,Seri Alam,assault,all,1/1/2023,173
Malaysia,Johor,Seri Alam,assault,causing_injury,1/1/2021,54
Malaysia,Johor,Seri Alam,assault,causing_injury,1/1/2022,46
Malaysia,Johor,Seri Alam,assault,causing_injury,1/1/2023,54
Malaysia,Johor,Seri Alam,assault,murder,1/1/2021,1
Malaysia,Johor,Seri Alam,assault,murder,1/1/2022,3
Malaysia,Johor,Seri Alam,assault,murder,1/1/2023,5
Malaysia,Johor,Seri Alam,assault,rape,1/1/2021,29
Malaysia,Johor,Seri Alam,assault,rape,1/1/2022,18
Malaysia,Johor,Seri Alam,assault,rape,1/1/2023,31
Malaysia,Johor,Seri Alam,assault,robbery_gang_armed,1/1/2021,0
Malaysia,Johor,Seri Alam,assault,robbery_gang_armed,1/1/2022,0
Malaysia,Johor,Seri Alam,assault,robbery_gang_armed,1/1/2023,0
Malaysia,Johor,Seri Alam,assault,robbery_gang_unarmed,1/1/2021,49
Malaysia,Johor,Seri Alam,assault,robbery_gang_unarmed,1/1/2022,39
Malaysia,Johor,Seri Alam,assault,robbery_gang_unarmed,1/1/2023,59
Malaysia,Johor,Seri Alam,assault,robbery_solo_armed,1/1/2021,0
Malaysia,Johor,Seri Alam,assault,robbery_solo_armed,1/1/2022,0
Malaysia,Johor,Seri Alam,assault,robbery_solo_armed,1/1/2023,0
Malaysia,Johor,Seri Alam,assault,robbery_solo_unarmed,1/1/2021,30
Malaysia,Johor,Seri Alam,assault,robbery_solo_unarmed,1/1/2022,28
Malaysia,Johor,Seri Alam,assault,robbery_solo_unarmed,1/1/2023,24
Malaysia,Johor,Seri Alam,property,all,1/1/2021,726
Malaysia,Johor,Seri Alam,property,all,1/1/2022,649
Malaysia,Johor,Seri Alam,property,all,1/1/2023,698
Malaysia,Johor,Seri Alam,property,break_in,1/1/2021,171
Malaysia,Johor,Seri Alam,property,break_in,1/1/2022,140
Malaysia,Johor,Seri Alam,property,break_in,1/1/2023,133
Malaysia,Johor,Seri Alam,property,theft_other,1/1/2021,157
Malaysia,Johor,Seri Alam,property,theft_other,1/1/2022,163
Malaysia,Johor,Seri Alam,property,theft_other,1/1/2023,196
Malaysia,Johor,Seri Alam,property,theft_vehicle_lorry,1/1/2021,24
Malaysia,Johor,Seri Alam,property,theft_vehicle_lorry,1/1/2022,16
Malaysia,Johor,Seri Alam,property,theft_vehicle_lorry,1/1/2023,14
Malaysia,Johor,Seri Alam,property,theft_vehicle_motorcar,1/1/2021,87
Malaysia,Johor,Seri Alam,property,theft_vehicle_motorcar,1/1/2022,93
Malaysia,Johor,Seri Alam,property,theft_vehicle_motorcar,1/1/2023,87
Malaysia,Johor,Seri Alam,property,theft_vehicle_motorcycle,1/1/2021,287
Malaysia,Johor,Seri Alam,property,theft_vehicle_motorcycle,1/1/2022,237
Malaysia,Johor,Seri Alam,property,theft_vehicle_motorcycle,1/1/2023,268
Malaysia,Kedah,All,assault,all,1/1/2021,734
Malaysia,Kedah,All,assault,all,1/1/2022,893
Malaysia,Kedah,All,assault,all,1/1/2023,720
Malaysia,Kedah,All,assault,causing_injury,1/1/2021,274
Malaysia,Kedah,All,assault,causing_injury,1/1/2022,302
Malaysia,Kedah,All,assault,causing_injury,1/1/2023,260
Malaysia,Kedah,All,assault,murder,1/1/2021,11
Malaysia,Kedah,All,assault,murder,1/1/2022,15
Malaysia,Kedah,All,assault,murder,1/1/2023,19
Malaysia,Kedah,All,assault,rape,1/1/2021,148
Malaysia,Kedah,All,assault,rape,1/1/2022,159
Malaysia,Kedah,All,assault,rape,1/1/2023,184
Malaysia,Kedah,All,assault,robbery_gang_armed,1/1/2021,1
Malaysia,Kedah,All,assault,robbery_gang_armed,1/1/2022,0
Malaysia,Kedah,All,assault,robbery_gang_armed,1/1/2023,0
Malaysia,Kedah,All,assault,robbery_gang_unarmed,1/1/2021,190
Malaysia,Kedah,All,assault,robbery_gang_unarmed,1/1/2022,217
Malaysia,Kedah,All,assault,robbery_gang_unarmed,1/1/2023,137
Malaysia,Kedah,All,assault,robbery_solo_armed,1/1/2021,0
Malaysia,Kedah,All,assault,robbery_solo_armed,1/1/2022,1
Malaysia,Kedah,All,assault,robbery_solo_armed,1/1/2023,0
Malaysia,Kedah,All,assault,robbery_solo_unarmed,1/1/2021,110
Malaysia,Kedah,All,assault,robbery_solo_unarmed,1/1/2022,199
Malaysia,Kedah,All,assault,robbery_solo_unarmed,1/1/2023,120
Malaysia,Kedah,All,property,all,1/1/2021,3067
Malaysia,Kedah,All,property,all,1/1/2022,3758
Malaysia,Kedah,All,property,all,1/1/2023,3847
Malaysia,Kedah,All,property,break_in,1/1/2021,989
Malaysia,Kedah,All,property,break_in,1/1/2022,1130
Malaysia,Kedah,All,property,break_in,1/1/2023,1353
Malaysia,Kedah,All,property,theft_other,1/1/2021,831
Malaysia,Kedah,All,property,theft_other,1/1/2022,1360
Malaysia,Kedah,All,property,theft_other,1/1/2023,1295
Malaysia,Kedah,All,property,theft_vehicle_lorry,1/1/2021,24
Malaysia,Kedah,All,property,theft_vehicle_lorry,1/1/2022,30
Malaysia,Kedah,All,property,theft_vehicle_lorry,1/1/2023,40
Malaysia,Kedah,All,property,theft_vehicle_motorcar,1/1/2021,140
Malaysia,Kedah,All,property,theft_vehicle_motorcar,1/1/2022,172
Malaysia,Kedah,All,property,theft_vehicle_motorcar,1/1/2023,198
Malaysia,Kedah,All,property,theft_vehicle_motorcycle,1/1/2021,1083
Malaysia,Kedah,All,property,theft_vehicle_motorcycle,1/1/2022,1066
Malaysia,Kedah,All,property,theft_vehicle_motorcycle,1/1/2023,961
Malaysia,Kedah,Baling,assault,all,1/1/2021,43
Malaysia,Kedah,Baling,assault,all,1/1/2022,47
Malaysia,Kedah,Baling,assault,all,1/1/2023,35
Malaysia,Kedah,Baling,assault,causing_injury,1/1/2021,17
Malaysia,Kedah,Baling,assault,causing_injury,1/1/2022,19
Malaysia,Kedah,Baling,assault,causing_injury,1/1/2023,11
Malaysia,Kedah,Baling,assault,murder,1/1/2021,0
Malaysia,Kedah,Baling,assault,murder,1/1/2022,1
Malaysia,Kedah,Baling,assault,murder,1/1/2023,2
Malaysia,Kedah,Baling,assault,rape,1/1/2021,8
Malaysia,Kedah,Baling,assault,rape,1/1/2022,12
Malaysia,Kedah,Baling,assault,rape,1/1/2023,11
Malaysia,Kedah,Baling,assault,robbery_gang_armed,1/1/2021,0
Malaysia,Kedah,Baling,assault,robbery_gang_armed,1/1/2022,0
Malaysia,Kedah,Baling,assault,robbery_gang_armed,1/1/2023,0
Malaysia,Kedah,Baling,assault,robbery_gang_unarmed,1/1/2021,11
Malaysia,Kedah,Baling,assault,robbery_gang_unarmed,1/1/2022,7
Malaysia,Kedah,Baling,assault,robbery_gang_unarmed,1/1/2023,8
Malaysia,Kedah,Baling,assault,robbery_solo_armed,1/1/2021,0
Malaysia,Kedah,Baling,assault,robbery_solo_armed,1/1/2022,0
Malaysia,Kedah,Baling,assault,robbery_solo_armed,1/1/2023,0
Malaysia,Kedah,Baling,assault,robbery_solo_unarmed,1/1/2021,7
Malaysia,Kedah,Baling,assault,robbery_solo_unarmed,1/1/2022,8
Malaysia,Kedah,Baling,assault,robbery_solo_unarmed,1/1/2023,3
Malaysia,Kedah,Baling,property,all,1/1/2021,165
Malaysia,Kedah,Baling,property,all,1/1/2022,268
Malaysia,Kedah,Baling,property,all,1/1/2023,257
Malaysia,Kedah,Baling,property,break_in,1/1/2021,47
Malaysia,Kedah,Baling,property,break_in,1/1/2022,94
Malaysia,Kedah,Baling,property,break_in,1/1/2023,89
Malaysia,Kedah,Baling,property,theft_other,1/1/2021,52
